DataID,Language,MWE,Setting,Previous,Target,Next,Label
train_zero_shot.EN.35.6,EN,fine line,zero_shot,The next few months will be interesting.,"As we head towards the deadline for taking advantage of the stamp duty holiday, lenders are navigating a fine line between the need for volume and market share versus risk appetite and service.",There is a certain amount of chopping and changing on rates and products as lenders deal with unprecedented circumstances.,0
train_zero_shot.EN.35.7,EN,fine line,zero_shot,"Fox River Arts Ramble set for Saturday June 5 The Fox River Arts Ramble has been scheduled for SATURDAY, JUNE 5 from 9 a.m. to 6 p.m.","The event is a collaborative effort of the Fine Line Creative Arts Center, the St. Charles Arts Council and Water Street Studios and was created in 2018 with the mission of promoting arts and culture in the Fox River Valley.",Over 50 artists opened their studios to the public that year.,1
train_zero_shot.EN.35.8,EN,fine line,zero_shot,A young builder’s ambition and the dynamics of the Triad housing market have together convinced a Pennsylvania homebuilder to enter North Carolina by way of Winston-Salem.,"Fine Line Homes, a nearly 50-year-old, family-owned company based in Harrisburg, Pennsylvania, has established an office  at 8075 North Point Boulevard, the company’s only office outside of its home state.","While that office is in Winston-Salem, the company expects to serve a roughly 60-mile radius, encompassing most of the Triad.",1
train_zero_shot.EN.35.9,EN,fine line,zero_shot,A One Direction fan has gotten seriously creative after sharing a Harry Styles inspired Zayn Malik album cover and it’s completely iconic!,"The creation is made to resemble the father-of-one’s new album artwork for ‘Nobody Is Listening’, but in the style of Harry’s ‘Fine Line’.","Using the same font as Zayn’s, the colour has been changed from red to pink, with the artwork adding a lot of sunflowers and fruit which is super Harry-esque.",1
train_zero_shot.EN.35.10,EN,fine line,zero_shot,It has been certified double platinum in the US for combined sales and album-equivalent units of over two million units in the country. ,"Fine Line received generally positive reviews from music critics, particularly towards its production and stylistic influences."," It was nominated for Album of the Year at the 2020 Brit Awards, and is nominated for Best Pop Vocal Album at the 2021 Grammy Awards. ",1
train_zero_shot.EN.35.11,EN,fine line,zero_shot,It marked the biggest week for a pop album by a male artist in over four years.,"Fine Line also achieved the largest sales week from a British male artist since Nielsen SoundScan began, and made him the first UK male artist to debut at number one with first two albums.",The album's tracks earned a total of 108.7 million on-demand US streams in its first week.,1
train_zero_shot.EN.35.12,EN,fine line,zero_shot,"Even if you aren't dealing with those issues, using a retinol body product can still bring its fair share of benefits.","Retinol body cream can help improve the evenness of the skin's texture and soften the skin while also reducing the appearance of fine line,"" says Petrillo.","If the formula has hyaluronic acid, it can also be hydrating, and if there are butters incorporated into the mix it can also have moisturizing and protective properties.""",1
train_zero_shot.EN.35.13,EN,fine line,zero_shot,I am new to sketchup and I just wanted to have a simple style of rendering for the time being.,That is having really fine line drawings as final results.,I was hoping to get the same results above (screengrab of the Sketchup splash screen).,1
train_zero_shot.EN.35.14,EN,fine line,zero_shot,You can vary the weight of your line by adjusting the amount of pressure you draw with. ,"Light pressure will result in a fine line, whilst pressing down harder will create a thicker line.", They are fantastic if you want more diversity in line weight and style in your drawing.,1
train_zero_shot.EN.35.15,EN,fine line,zero_shot,"Like her fellow Hong Kongese tattoo artists, Anzo Choi and Mini Lau, Karry's tattoos lean towards subtler designs and line work.",She sets her work apart by working mostly in black and grey as she retains the subtle nature through fine line work and dotwork shading., Her works vary from landscapes to animals.,1
train_zero_shot.EN.35.16,EN,fine line,zero_shot,Her works vary from landscapes to animals.,"And while her tattoo technique is popular among micro tattoos, Karry mostly does larger pieces that aren't as intimidating as other bolder styles due to her signature fine line tattooing.",Karry is currently enjoying the Miami heat and has been tattooing there for quite a while.,1
train_zero_shot.EN.35.17,EN,fine line,zero_shot,"As evolution tends to do, this taboo art form was now growing in popularity on the streets and needed the new demand met.",“Goodtime Charlie’s Tattooland” was the first commercial tattoo shop that was solely dedicated to the first new style of tattooing since the electric tattoo gun was invented – single needle fine line black and grey.,ome popular tattoos involved expressing the street or gangster life that people experienced everyday in East Los Angeles. ,1
train_zero_shot.EN.35.18,EN,fine line,zero_shot,"Rest assured, they are real, and they bring a unique take to the genre.","Recently, fine line tattoos have been increasing in popularity among residents of Toronto, Markham, Mississauga and Kitsilano.",But it’s not just a local trend.,1
train_zero_shot.EN.39.1,EN,fall guy,zero_shot,The ad stars a Fall Guy and a family looking to celebrate the holidays.,"The Fall Guy can’t seem to stop getting in trouble, whether it be tackling the Christmas tree for its crown or chasing the family dog’s tail.","Dejected and defeated, the family saves Fall Guy’s Christmas by inviting him inside and giving him a gift—a Santa outfit, just like the one available in season three of the game.",1
train_zero_shot.EN.39.2,EN,fall guy,zero_shot," You gotta love a TV show that was brave enough to have it's star walk around with a name like ""Colt"". ","The Fall Guy was full of manly macho bravado, right from the iconic opening lyrics, where Colt gets into full country cowboy mode and laments his status as a Hollywood stuntman.","Even though that song is clearly grounded in the late 1970s, with it's references to women such as Sally Field, Cheryl Tiegs, Bo and of course Farrah, it continues to play effortlessly well across the decade.",1
